METEOROLOGICAL DATA					DATA TYPE
HUMIDITY SENSOR
Galltech (manufacturer)
FK80J (model)
A310340000 (S/N)
SET OF FIVE THERMOELEMENTS
Uteco (Manufac.)
CB 1XK 0.22/6000 PVC JJ2X0.22 (model)

Hellenic Institute of Metrology
Sensor located in the Time & Frequency Laboratory
							END OF HEADER
 08 10 18 08 24 44	22.96	24.18	PRE?
 08 10 18 08 25 44	22.96	24.17	PRE?
 08 10 18 08 26 44	22.97	24.14	PRE?
 08 10 18 08 27 44	22.98	24.22	PRE?
 08 10 18 08 28 44	22.97	24.18	PRE?
 08 10 18 08 29 44	22.98	24.18	PRE?
 08 10 18 08 30 44	22.97	24.19	PRE?
 08 10 18 08 31 44	22.97	24.19	PRE?
 08 10 18 08 32 44	22.96	24.14	PRE?
 08 10 18 08 33 44	22.95	24.17	PRE?
 08 10 18 08 34 44	22.97	24.24	PRE?
 08 10 18 08 35 44	22.98	24.17	PRE?
 08 10 18 08 36 44	22.97	24.17	PRE?
 08 10 18 08 37 44	22.98	24.21	PRE?
 08 10 18 08 38 44	22.98	24.17	PRE?
 08 10 18 08 39 44	22.97	24.18	PRE?
 08 10 18 08 40 44	22.96	24.17	PRE?
 08 10 18 08 41 44	22.96	24.18	PRE?
 08 10 18 08 42 44	22.97	24.17	PRE?
 08 10 18 08 43 44	22.95	24.16	PRE?
 08 10 18 08 44 44	22.93	24.16	PRE?
 08 10 18 08 45 44	22.95	24.20	PRE?
 08 10 18 08 46 44	22.95	24.18	PRE?
 08 10 18 08 47 44	22.96	24.15	PRE?
 08 10 18 08 48 44	22.95	24.19	PRE?
 08 10 18 08 49 44	22.97	24.14	PRE?
 08 10 18 08 50 44	22.96	24.18	PRE?
 08 10 18 08 51 44	22.96	24.20	PRE?
 08 10 18 08 52 44	22.95	24.19	PRE?
 08 10 18 08 53 44	22.98	24.18	PRE?
 08 10 18 08 54 44	22.97	24.20	PRE?
 08 10 18 08 55 44	22.96	24.20	PRE?
 08 10 18 08 56 44	22.96	24.14	PRE?
 08 10 18 08 57 44	22.98	24.21	PRE?
 08 10 18 08 58 44	22.97	24.16	PRE?
 08 10 18 08 59 44	22.94	24.17	PRE?
 08 10 18 09 00 44	22.95	24.18	PRE?
 08 10 18 09 01 44	22.96	24.15	PRE?
 08 10 18 09 02 44	22.93	24.18	PRE?
 08 10 18 09 03 44	22.97	24.19	PRE?
 08 10 18 09 04 44	22.99	24.20	PRE?
 08 10 18 09 05 44	22.94	24.17	PRE?
 08 10 18 09 06 44	22.94	24.15	PRE?
 08 10 18 09 07 44	22.97	24.16	PRE?
 08 10 18 09 08 44	22.95	24.16	PRE?
 08 10 18 09 09 44	22.92	24.16	PRE?
 08 10 18 09 10 44	22.97	24.14	PRE?
 08 10 18 09 11 44	22.98	24.16	PRE?
 08 10 18 09 12 44	22.97	24.21	PRE?
 08 10 18 09 13 44	22.97	24.18	PRE?
 08 10 18 09 14 44	22.98	24.17	PRE?
 08 10 18 09 15 44	22.96	24.15	PRE?
 08 10 18 09 16 44	22.98	24.16	PRE?
 08 10 18 09 17 44	22.98	24.16	PRE?
 08 10 18 09 18 44	22.93	24.17	PRE?
 08 10 18 09 19 44	22.93	24.12	PRE?
 08 10 18 09 20 44	22.97	24.17	PRE?
 08 10 18 09 21 44	22.94	24.14	PRE?
 08 10 18 09 22 44	22.98	24.16	PRE?
 08 10 18 09 23 44	22.97	24.19	PRE?
 08 10 18 09 24 44	22.97	24.15	PRE?
 08 10 18 09 25 44	22.98	24.16	PRE?
 08 10 18 09 26 44	22.98	24.17	PRE?
 08 10 18 09 27 44	22.96	24.18	PRE?
 08 10 18 09 28 44	22.99	24.17	PRE?
 08 10 18 09 29 44	22.94	24.14	PRE?
 08 10 18 09 30 44	22.97	24.17	PRE?
 08 10 18 09 31 44	22.97	24.19	PRE?
 08 10 18 09 32 44	22.97	24.21	PRE?
 08 10 18 09 33 44	22.95	24.19	PRE?
 08 10 18 09 34 44	22.94	24.17	PRE?
 08 10 18 09 35 44	22.97	24.19	PRE?
 08 10 18 09 36 44	22.97	24.18	PRE?
 08 10 18 09 37 44	22.96	24.17	PRE?
 08 10 18 09 38 44	22.95	24.23	PRE?
 08 10 18 09 39 44	22.98	24.20	PRE?
 08 10 18 09 40 44	22.95	24.17	PRE?
 08 10 18 09 41 44	22.95	24.16	PRE?
 08 10 18 09 42 44	22.94	24.18	PRE?
 08 10 18 09 43 44	22.97	24.17	PRE?
 08 10 18 09 44 44	22.96	24.17	PRE?
 08 10 18 09 45 44	22.96	24.18	PRE?
 08 10 18 09 46 44	22.97	24.17	PRE?
 08 10 18 09 47 44	22.95	24.18	PRE?
 08 10 18 09 48 44	22.95	24.14	PRE?
 08 10 18 09 49 44	22.95	24.19	PRE?
 08 10 18 09 50 44	22.95	24.19	PRE?
 08 10 18 09 51 44	22.96	24.15	PRE?
 08 10 18 09 52 44	22.97	24.15	PRE?
 08 10 18 09 53 44	22.96	24.16	PRE?
 08 10 18 09 54 44	22.99	24.20	PRE?
 08 10 18 09 55 44	22.95	24.18	PRE?
 08 10 18 09 56 44	22.99	24.20	PRE?
 08 10 18 09 57 44	22.97	24.20	PRE?
 08 10 18 09 58 44	22.94	24.19	PRE?
 08 10 18 09 59 44	22.95	24.16	PRE?
 08 10 18 10 00 44	22.97	24.15	PRE?
 08 10 18 10 01 44	22.96	24.17	PRE?
 08 10 18 10 02 44	22.96	24.17	PRE?
 08 10 18 10 03 44	22.94	24.15	PRE?
 08 10 18 10 04 44	22.94	24.17	PRE?
 08 10 18 10 05 44	22.97	24.17	PRE?
 08 10 18 10 06 44	22.94	24.16	PRE?
 08 10 18 10 07 43	22.97	24.18	PRE?
 08 10 18 10 08 44	22.96	24.17	PRE?
 08 10 18 10 09 44	22.96	24.14	PRE?
 08 10 18 10 09 44	22.96	24.14	PRE?
 08 10 18 10 10 44	22.95	24.15	PRE?
 08 10 18 10 12 44	22.97	24.13	PRE?
 08 10 18 10 13 44	22.97	24.19	PRE?
 08 10 18 10 14 44	22.98	24.17	PRE?
 08 10 18 10 15 44	22.97	24.16	PRE?
 08 10 18 10 16 44	22.96	24.16	PRE?
 08 10 18 10 17 44	22.96	24.16	PRE?
 08 10 18 10 18 44	22.99	24.20	PRE?
 08 10 18 10 19 44	22.96	24.15	PRE?
 08 10 18 10 20 44	22.98	24.15	PRE?
 08 10 18 10 21 44	22.95	24.15	PRE?
 08 10 18 10 22 44	22.96	24.17	PRE?
 08 10 18 10 23 44	22.96	24.18	PRE?
 08 10 18 10 24 44	22.96	24.16	PRE?
 08 10 18 10 25 44	22.97	24.16	PRE?
 08 10 18 10 26 44	22.97	24.18	PRE?
 08 10 18 10 27 44	22.97	24.14	PRE?
 08 10 18 10 28 44	22.95	24.17	PRE?
 08 10 18 10 29 44	22.96	24.14	PRE?
 08 10 18 10 30 44	22.95	24.18	PRE?
 08 10 18 10 31 44	22.95	24.19	PRE?
 08 10 18 10 32 44	22.97	24.21	PRE?
 08 10 18 10 33 44	22.96	24.15	PRE?
 08 10 18 10 34 44	22.99	24.16	PRE?
 08 10 18 10 35 44	22.95	24.15	PRE?
 08 10 18 10 36 44	22.98	24.21	PRE?
 08 10 18 10 37 44	22.96	24.16	PRE?
 08 10 18 10 38 44	22.97	24.14	PRE?
 08 10 18 10 39 44	22.97	24.17	PRE?
 08 10 18 10 40 44	22.97	24.19	PRE?
 08 10 18 10 41 44	22.97	24.19	PRE?
 08 10 18 10 42 44	22.97	24.21	PRE?
 08 10 18 10 43 44	22.99	24.20	PRE?
 08 10 18 10 44 44	22.97	24.18	PRE?
 08 10 18 10 45 44	22.97	24.19	PRE?
 08 10 18 10 46 44	22.97	24.20	PRE?
 08 10 18 10 47 44	22.94	24.20	PRE?
 08 10 18 10 48 44	22.99	24.19	PRE?
 08 10 18 10 49 44	22.96	24.17	PRE?
 08 10 18 10 50 44	22.96	24.18	PRE?
 08 10 18 10 51 44	22.96	24.18	PRE?
 08 10 18 10 52 44	22.97	24.18	PRE?
 08 10 18 10 53 44	22.98	24.16	PRE?
 08 10 18 10 54 44	22.97	24.18	PRE?
 08 10 18 10 55 44	22.97	24.19	PRE?
 08 10 18 10 56 44	22.99	24.18	PRE?
 08 10 18 10 57 44	22.99	24.19	PRE?
 08 10 18 10 58 44	22.94	24.18	PRE?
 08 10 18 10 59 44	23.00	24.21	PRE?
 08 10 18 11 00 44	22.98	24.19	PRE?
 08 10 18 11 01 44	22.99	24.21	PRE?
 08 10 18 11 02 44	22.99	24.14	PRE?
 08 10 18 11 03 44	22.96	24.16	PRE?
 08 10 18 11 04 44	22.99	24.17	PRE?
 08 10 18 11 05 44	22.97	24.17	PRE?
 08 10 18 11 06 44	22.97	24.18	PRE?
 08 10 18 11 07 44	22.96	24.17	PRE?
 08 10 18 11 08 44	22.95	24.15	PRE?
 08 10 18 11 09 44	22.98	24.21	PRE?
 08 10 18 11 10 44	22.95	24.18	PRE?
 08 10 18 11 11 44	22.96	24.17	PRE?
 08 10 18 11 12 44	22.96	24.17	PRE?
 08 10 18 11 13 44	22.97	24.18	PRE?
 08 10 18 11 14 44	22.96	24.18	PRE?
 08 10 18 11 15 44	23.00	24.18	PRE?
 08 10 18 11 16 44	22.96	24.23	PRE?
 08 10 18 11 17 44	22.96	24.17	PRE?
 08 10 18 11 18 44	22.95	24.18	PRE?
 08 10 18 11 19 44	22.98	24.19	PRE?
 08 10 18 11 20 44	22.96	24.17	PRE?
 08 10 18 11 21 44	22.98	24.17	PRE?
 08 10 18 11 22 44	22.96	24.17	PRE?
 08 10 18 11 23 44	22.95	24.17	PRE?
 08 10 18 11 24 44	22.96	24.19	PRE?
 08 10 18 11 25 44	22.95	24.20	PRE?
 08 10 18 11 26 44	22.98	24.19	PRE?
 08 10 18 11 27 44	22.96	24.20	PRE?
 08 10 18 11 28 44	22.95	24.22	PRE?
 08 10 18 11 29 44	22.97	24.17	PRE?
 08 10 18 11 30 44	22.95	24.19	PRE?
 08 10 18 11 31 44	22.99	24.21	PRE?
 08 10 18 11 32 44	22.99	24.20	PRE?
 08 10 18 11 33 44	22.97	24.19	PRE?
 08 10 18 11 34 44	22.95	24.16	PRE?
 08 10 18 11 35 44	22.97	24.20	PRE?
 08 10 18 11 36 44	22.97	24.18	PRE?
 08 10 18 11 37 44	22.98	24.18	PRE?
 08 10 18 11 38 44	22.98	24.20	PRE?
 08 10 18 11 39 44	22.98	24.20	PRE?
 08 10 18 11 40 44	22.97	24.17	PRE?
 08 10 18 11 41 44	23.00	24.19	PRE?
 08 10 18 11 42 44	22.99	24.20	PRE?
 08 10 18 11 43 44	22.97	24.20	PRE?
 08 10 18 11 44 44	22.97	24.17	PRE?
 08 10 18 11 45 44	22.95	24.15	PRE?
 08 10 18 11 46 44	22.94	24.17	PRE?
 08 10 18 11 47 44	22.99	24.15	PRE?
 08 10 18 11 48 44	22.96	24.20	PRE?
 08 10 18 11 49 44	22.98	24.21	PRE?
 08 10 18 11 50 44	22.99	24.13	PRE?
 08 10 18 11 51 44	22.97	24.22	PRE?
 08 10 18 11 52 44	22.98	24.25	PRE?
 08 10 18 11 53 44	22.97	24.17	PRE?
 08 10 18 11 54 44	22.96	24.19	PRE?
 08 10 18 11 55 44	22.96	24.17	PRE?
 08 10 18 11 56 44	22.97	24.18	PRE?
 08 10 18 11 57 44	22.99	24.19	PRE?
 08 10 18 11 58 43	22.96	24.19	PRE?
 08 10 18 11 59 44	22.98	24.19	PRE?
 08 10 18 12 00 44	22.97	24.23	PRE?
 08 10 18 12 02 43	22.98	24.19	PRE?
 08 10 18 12 02 44	22.98	24.19	PRE?
 08 10 18 12 03 44	23.00	24.22	PRE?
 08 10 18 12 04 44	22.98	24.19	PRE?
 08 10 18 12 05 44	22.96	24.16	PRE?
 08 10 18 12 06 44	22.95	24.20	PRE?
 08 10 18 12 07 44	22.97	24.16	PRE?
 08 10 18 12 08 44	22.97	24.19	PRE?
 08 10 18 12 09 44	22.95	24.17	PRE?
 08 10 18 12 10 44	22.98	24.18	PRE?
 08 10 18 12 11 44	22.96	24.16	PRE?
 08 10 18 12 12 44	22.97	24.19	PRE?
 08 10 18 12 13 44	22.98	24.16	PRE?
 08 10 18 12 14 44	22.97	24.16	PRE?
 08 10 18 12 15 44	22.99	24.18	PRE?
 08 10 18 12 16 44	22.99	24.21	PRE?
 08 10 18 12 17 44	22.95	24.16	PRE?
 08 10 18 12 18 44	22.97	24.19	PRE?
 08 10 18 12 19 44	22.96	24.16	PRE?
 08 10 18 12 20 44	22.97	24.15	PRE?
 08 10 18 12 21 44	22.96	24.15	PRE?
 08 10 18 12 22 44	22.97	24.19	PRE?
 08 10 18 12 23 44	22.99	24.16	PRE?
 08 10 18 12 24 44	22.97	24.18	PRE?
 08 10 18 12 25 44	22.97	24.15	PRE?
 08 10 18 12 26 44	22.97	24.18	PRE?
 08 10 18 12 27 44	22.99	24.17	PRE?
 08 10 18 12 28 44	22.95	24.15	PRE?
 08 10 18 12 29 44	22.97	24.17	PRE?
 08 10 18 12 30 44	22.99	24.17	PRE?
 08 10 18 12 31 44	22.99	24.18	PRE?
 08 10 18 12 32 44	22.98	24.17	PRE?
 08 10 18 12 33 44	22.99	24.18	PRE?
 08 10 18 12 34 44	22.95	24.18	PRE?
 08 10 18 12 35 44	22.97	24.14	PRE?
 08 10 18 12 36 44	22.95	24.17	PRE?
 08 10 18 12 37 44	22.97	24.18	PRE?
 08 10 18 12 38 44	22.95	24.15	PRE?
 08 10 18 12 39 44	22.99	24.15	PRE?
 08 10 18 12 40 44	22.97	24.21	PRE?
 08 10 18 12 41 44	22.96	24.16	PRE?
 08 10 18 12 42 44	22.97	24.17	PRE?
 08 10 18 12 43 44	22.95	24.18	PRE?
 08 10 18 12 44 44	22.96	24.16	PRE?
 08 10 18 12 45 44	22.98	24.16	PRE?
 08 10 18 12 46 44	22.98	24.17	PRE?
 08 10 18 12 47 44	22.96	24.18	PRE?
 08 10 18 12 48 44	22.96	24.16	PRE?
 08 10 18 12 49 44	22.98	24.18	PRE?
 08 10 18 12 50 44	22.95	24.18	PRE?
 08 10 18 12 51 44	22.95	24.18	PRE?
 08 10 18 12 52 44	22.97	24.16	PRE?
 08 10 18 12 53 44	22.96	24.16	PRE?
 08 10 18 12 54 44	22.95	24.15	PRE?
 08 10 18 12 55 44	22.95	24.15	PRE?
 08 10 18 12 56 44	22.96	24.17	PRE?
 08 10 18 12 57 44	22.96	24.18	PRE?
 08 10 18 12 58 44	22.94	24.18	PRE?
 08 10 18 12 59 44	22.99	24.16	PRE?
 08 10 18 13 00 44	22.99	24.20	PRE?
 08 10 18 13 01 44	22.97	24.16	PRE?
 08 10 18 13 02 44	22.96	24.19	PRE?
 08 10 18 13 03 44	22.95	24.17	PRE?
 08 10 18 13 04 44	22.96	24.18	PRE?
 08 10 18 13 05 44	22.99	24.20	PRE?
 08 10 18 13 06 44	22.96	24.18	PRE?
 08 10 18 13 07 44	22.94	24.19	PRE?
 08 10 18 13 08 44	22.95	24.22	PRE?
 08 10 18 13 09 44	22.95	24.17	PRE?
 08 10 18 13 10 44	22.95	24.15	PRE?
 08 10 18 13 11 44	22.96	24.19	PRE?
 08 10 18 13 12 44	22.97	24.17	PRE?
 08 10 18 13 13 44	22.97	24.19	PRE?
 08 10 18 13 14 44	22.95	24.15	PRE?
 08 10 18 13 15 44	22.94	24.18	PRE?
 08 10 18 13 16 44	22.96	24.17	PRE?
 08 10 18 13 17 44	22.94	24.17	PRE?
 08 10 18 13 18 44	22.94	24.17	PRE?
 08 10 18 13 19 44	22.96	24.16	PRE?
 08 10 18 13 20 44	22.93	24.14	PRE?
 08 10 18 13 21 44	22.95	24.16	PRE?
 08 10 18 13 22 44	22.96	24.19	PRE?
 08 10 18 13 23 44	22.96	24.18	PRE?
 08 10 18 13 24 44	22.95	24.19	PRE?
 08 10 18 13 25 44	22.92	24.18	PRE?
 08 10 18 13 26 44	22.95	24.20	PRE?
 08 10 18 13 27 44	22.96	24.15	PRE?
 08 10 18 13 28 44	22.96	24.18	PRE?
 08 10 18 13 29 44	22.94	24.15	PRE?
 08 10 18 13 30 44	22.95	24.16	PRE?
 08 10 18 13 31 44	22.93	24.16	PRE?
 08 10 18 13 32 44	22.95	24.20	PRE?
 08 10 18 13 33 44	22.94	24.17	PRE?
 08 10 18 13 34 44	22.96	24.19	PRE?
 08 10 18 13 35 44	22.94	24.14	PRE?
 08 10 18 13 36 44	22.97	24.20	PRE?
 08 10 18 13 37 44	22.92	24.20	PRE?
 08 10 18 13 38 44	22.96	24.19	PRE?
 08 10 18 13 39 44	22.94	24.16	PRE?
 08 10 18 13 40 44	22.94	24.17	PRE?
 08 10 18 13 41 44	22.96	24.20	PRE?
 08 10 18 13 42 44	22.92	24.14	PRE?
 08 10 18 13 43 44	22.94	24.14	PRE?
 08 10 18 13 44 44	22.96	24.16	PRE?
 08 10 18 13 45 44	22.93	24.16	PRE?
 08 10 18 13 46 44	22.93	24.17	PRE?
 08 10 18 13 47 44	22.92	24.13	PRE?
 08 10 18 13 48 43	22.93	24.17	PRE?
 08 10 18 13 49 43	22.93	24.21	PRE?
 08 10 18 13 50 44	22.93	24.17	PRE?
 08 10 18 13 50 44	22.93	24.17	PRE?
 08 10 18 13 51 44	22.92	24.17	PRE?
 08 10 18 13 53 44	22.96	24.19	PRE?
 08 10 18 13 54 44	22.96	24.17	PRE?
 08 10 18 13 55 44	22.96	24.15	PRE?
 08 10 18 13 56 44	22.92	24.18	PRE?
 08 10 18 13 57 44	22.94	24.15	PRE?
 08 10 18 13 58 44	22.92	24.13	PRE?
 08 10 18 13 59 44	22.91	24.18	PRE?
 08 10 18 14 00 44	22.90	24.15	PRE?
 08 10 18 14 01 44	22.95	24.15	PRE?
 08 10 18 14 02 44	22.97	24.15	PRE?
 08 10 18 14 03 44	22.96	24.17	PRE?
 08 10 18 14 04 44	22.95	24.16	PRE?
 08 10 18 14 05 44	22.98	24.21	PRE?
 08 10 18 14 06 44	22.98	24.20	PRE?
 08 10 18 14 07 44	22.95	24.16	PRE?
 08 10 18 14 08 44	22.95	24.15	PRE?
 08 10 18 14 09 44	22.96	24.19	PRE?
 08 10 18 14 10 44	22.94	24.14	PRE?
 08 10 18 14 11 44	22.94	24.14	PRE?
 08 10 18 14 12 44	22.93	24.15	PRE?
 08 10 18 14 13 44	22.96	24.17	PRE?
 08 10 18 14 14 44	22.95	24.19	PRE?
 08 10 18 14 15 44	22.94	24.16	PRE?
 08 10 18 14 16 44	22.95	24.18	PRE?
 08 10 18 14 17 44	22.95	24.16	PRE?
 08 10 18 14 18 44	22.95	24.16	PRE?
 08 10 18 14 19 44	22.93	24.18	PRE?
 08 10 18 14 20 44	22.94	24.17	PRE?
 08 10 18 14 21 44	22.97	24.22	PRE?
 08 10 18 14 22 44	22.96	24.20	PRE?
 08 10 18 14 23 44	22.94	24.17	PRE?
 08 10 18 14 24 44	22.94	24.13	PRE?
 08 10 18 14 25 44	22.95	24.19	PRE?
 08 10 18 14 26 44	22.94	24.20	PRE?
 08 10 18 14 27 44	22.96	24.22	PRE?
 08 10 18 14 28 44	22.96	24.19	PRE?
 08 10 18 14 29 44	22.93	24.18	PRE?
 08 10 18 14 30 44	22.93	24.17	PRE?
 08 10 18 14 31 44	22.95	24.21	PRE?
 08 10 18 14 32 44	22.95	24.20	PRE?
 08 10 18 14 33 44	22.92	24.17	PRE?
 08 10 18 14 34 44	22.93	24.17	PRE?
 08 10 18 14 35 44	22.92	24.21	PRE?
 08 10 18 14 36 44	22.95	24.21	PRE?
 08 10 18 14 37 44	22.95	24.17	PRE?
 08 10 18 14 38 44	22.92	24.15	PRE?
 08 10 18 14 39 44	22.93	24.18	PRE?
 08 10 18 14 40 44	22.94	24.17	PRE?
 08 10 18 14 41 44	22.96	24.20	PRE?
 08 10 18 14 42 44	22.93	24.14	PRE?
 08 10 18 14 43 44	22.93	24.16	PRE?
 08 10 18 14 44 44	22.94	24.14	PRE?
 08 10 18 14 45 44	22.95	24.24	PRE?
 08 10 18 14 46 44	22.94	24.15	PRE?
 08 10 18 14 47 44	22.95	24.22	PRE?
 08 10 18 14 48 44	22.93	24.17	PRE?
 08 10 18 14 49 44	22.97	24.18	PRE?
 08 10 18 14 50 44	22.95	24.13	PRE?
 08 10 18 14 51 44	22.96	24.21	PRE?
 08 10 18 14 52 44	22.94	24.19	PRE?
 08 10 18 14 53 44	22.97	24.19	PRE?
 08 10 18 14 54 44	22.97	24.16	PRE?
 08 10 18 14 55 44	22.96	24.19	PRE?
 08 10 18 14 56 44	22.95	24.14	PRE?
 08 10 18 14 57 44	22.98	24.22	PRE?
 08 10 18 14 58 44	22.96	24.18	PRE?
 08 10 18 14 59 44	22.95	24.20	PRE?
 08 10 18 15 00 44	22.98	24.16	PRE?
 08 10 18 15 01 44	22.92	24.17	PRE?
 08 10 18 15 02 44	22.95	24.19	PRE?
 08 10 18 15 03 44	22.95	24.20	PRE?
 08 10 18 15 04 44	22.97	24.19	PRE?
 08 10 18 15 05 44	22.96	24.20	PRE?
 08 10 18 15 06 44	22.96	24.19	PRE?
 08 10 18 15 07 44	22.94	24.21	PRE?
 08 10 18 15 08 44	22.96	24.16	PRE?
 08 10 18 15 09 44	22.96	24.19	PRE?
 08 10 18 15 10 44	22.96	24.18	PRE?
 08 10 18 15 11 44	22.97	24.19	PRE?
 08 10 18 15 12 44	22.95	24.18	PRE?
 08 10 18 15 13 44	22.98	24.22	PRE?
 08 10 18 15 14 44	22.96	24.19	PRE?
 08 10 18 15 15 44	22.96	24.20	PRE?
 08 10 18 15 16 44	22.96	24.16	PRE?
 08 10 18 15 17 44	22.97	24.16	PRE?
 08 10 18 15 18 44	22.95	24.18	PRE?
 08 10 18 15 19 44	22.95	24.18	PRE?
 08 10 18 15 20 44	22.94	24.18	PRE?
 08 10 18 15 21 44	22.95	24.17	PRE?
 08 10 18 15 22 44	22.96	24.18	PRE?
 08 10 18 15 23 44	22.97	24.17	PRE?
 08 10 18 15 24 44	22.98	24.16	PRE?
 08 10 18 15 25 44	22.98	24.20	PRE?
 08 10 18 15 26 44	22.98	24.19	PRE?
 08 10 18 15 27 44	22.97	24.20	PRE?
 08 10 18 15 28 44	22.99	24.20	PRE?
 08 10 18 15 29 44	22.98	24.19	PRE?
 08 10 18 15 30 44	22.98	24.18	PRE?
 08 10 18 15 31 44	22.97	24.14	PRE?
 08 10 18 15 32 44	23.00	24.16	PRE?
 08 10 18 15 33 44	22.95	24.15	PRE?
 08 10 18 15 34 44	22.97	24.13	PRE?
 08 10 18 15 35 44	23.01	24.15	PRE?
 08 10 18 15 36 44	23.01	24.17	PRE?
 08 10 18 15 37 44	23.00	24.15	PRE?
 08 10 18 15 38 44	22.99	24.17	PRE?
 08 10 18 15 39 43	22.97	24.14	PRE?
 08 10 18 15 40 44	22.98	24.13	PRE?
 08 10 18 15 41 44	22.94	24.12	PRE?
 08 10 18 15 42 44	22.98	24.16	PRE?
 08 10 18 15 43 43	22.98	24.17	PRE?
 08 10 18 15 43 44	22.97	24.18	PRE?
 08 10 18 15 44 44	22.98	24.18	PRE?
 08 10 18 15 45 44	22.97	24.19	PRE?
 08 10 18 15 46 44	22.98	24.18	PRE?
 08 10 18 15 47 44	22.98	24.17	PRE?
 08 10 18 15 48 44	22.96	24.17	PRE?
 08 10 18 15 49 44	22.98	24.20	PRE?
 08 10 18 15 50 44	22.98	24.16	PRE?
 08 10 18 15 51 44	22.99	24.19	PRE?
 08 10 18 15 52 44	22.98	24.17	PRE?
 08 10 18 15 53 44	22.96	24.18	PRE?
 08 10 18 15 54 44	22.97	24.18	PRE?
 08 10 18 15 55 44	22.95	24.18	PRE?
 08 10 18 15 56 44	22.98	24.18	PRE?
 08 10 18 15 57 44	22.97	24.18	PRE?
 08 10 18 15 58 44	22.97	24.19	PRE?
 08 10 18 15 59 44	22.98	24.19	PRE?
 08 10 18 16 00 44	22.95	24.18	PRE?
 08 10 18 16 01 44	22.98	24.21	PRE?
 08 10 18 16 02 44	23.00	24.17	PRE?
 08 10 18 16 03 44	22.98	24.23	PRE?
 08 10 18 16 04 44	22.97	24.19	PRE?
 08 10 18 16 05 44	22.97	24.17	PRE?
 08 10 18 16 06 44	22.99	24.17	PRE?
 08 10 18 16 07 44	22.99	24.19	PRE?
 08 10 18 16 08 44	22.98	24.22	PRE?
 08 10 18 16 09 44	22.98	24.21	PRE?
 08 10 18 16 10 44	22.98	24.17	PRE?
 08 10 18 16 11 44	22.98	24.19	PRE?
 08 10 18 16 12 44	22.97	24.20	PRE?
 08 10 18 16 13 44	23.00	24.20	PRE?
 08 10 18 16 14 44	22.97	24.16	PRE?
 08 10 18 16 15 44	22.98	24.20	PRE?
 08 10 18 16 16 44	22.99	24.20	PRE?
 08 10 18 16 17 44	22.98	24.20	PRE?
 08 10 18 16 18 44	22.97	24.15	PRE?
 08 10 18 16 19 44	22.99	24.22	PRE?
 08 10 18 16 20 44	22.96	24.20	PRE?
 08 10 18 16 21 44	22.97	24.19	PRE?
 08 10 18 16 22 44	22.98	24.17	PRE?
 08 10 18 16 23 44	22.97	24.17	PRE?
 08 10 18 16 24 44	22.98	24.21	PRE?
 08 10 18 16 25 44	22.96	24.16	PRE?
 08 10 18 16 26 44	22.98	24.18	PRE?
 08 10 18 16 27 44	22.98	24.22	PRE?
 08 10 18 16 28 44	22.98	24.18	PRE?
 08 10 18 16 29 44	22.95	24.17	PRE?
 08 10 18 16 30 44	22.96	24.16	PRE?
 08 10 18 16 31 44	22.97	24.19	PRE?
 08 10 18 16 32 44	23.00	24.25	PRE?
 08 10 18 16 33 44	22.98	24.19	PRE?
 08 10 18 16 34 44	22.99	24.16	PRE?
 08 10 18 16 35 44	22.98	24.19	PRE?
 08 10 18 16 36 44	22.99	24.20	PRE?
 08 10 18 16 37 44	22.98	24.18	PRE?
 08 10 18 16 38 44	22.96	24.21	PRE?
 08 10 18 16 39 44	22.97	24.18	PRE?
 08 10 18 16 40 44	22.98	24.21	PRE?
 08 10 18 16 41 44	22.98	24.18	PRE?
 08 10 18 16 42 44	22.97	24.15	PRE?
 08 10 18 16 43 44	22.99	24.16	PRE?
 08 10 18 16 44 44	22.98	24.18	PRE?
 08 10 18 16 45 44	22.99	24.19	PRE?
 08 10 18 16 46 44	23.01	24.20	PRE?
 08 10 18 16 47 44	23.01	24.21	PRE?
 08 10 18 16 48 44	22.96	24.17	PRE?
 08 10 18 16 49 44	22.98	24.16	PRE?
 08 10 18 16 50 44	22.98	24.17	PRE?
 08 10 18 16 51 44	22.98	24.20	PRE?
 08 10 18 16 52 44	22.97	24.17	PRE?
 08 10 18 16 53 44	22.99	24.18	PRE?
 08 10 18 16 54 44	22.96	24.17	PRE?
 08 10 18 16 55 44	22.96	24.17	PRE?
 08 10 18 16 56 44	22.99	24.20	PRE?
 08 10 18 16 57 44	22.95	24.18	PRE?
 08 10 18 16 58 44	22.99	24.18	PRE?
 08 10 18 16 59 44	22.98	24.21	PRE?
 08 10 18 17 00 44	22.97	24.17	PRE?
 08 10 18 17 01 44	22.99	24.25	PRE?
 08 10 18 17 02 44	22.98	24.20	PRE?
 08 10 18 17 03 44	22.98	24.19	PRE?
 08 10 18 17 04 44	22.96	24.18	PRE?
 08 10 18 17 05 44	23.01	24.21	PRE?
 08 10 18 17 06 44	22.99	24.19	PRE?
 08 10 18 17 07 44	22.98	24.21	PRE?
 08 10 18 17 08 44	22.95	24.18	PRE?
 08 10 18 17 09 44	23.01	24.20	PRE?
 08 10 18 17 10 44	22.97	24.20	PRE?
 08 10 18 17 11 44	22.97	24.16	PRE?
 08 10 18 17 12 44	22.97	24.22	PRE?
 08 10 18 17 13 44	22.99	24.19	PRE?
